trigram;freq
('качестве', 'примера', 'можно');1
('примера', 'можно', 'сослаться');1
('меняют', 'адрес', 'магистерская');1
('адрес', 'магистерская', 'диссертация');1
('магистерская', 'диссертация', 'е');1
('онлайн', 'корпуса', 'английского');1
('разными', 'источниками', 'упражнениями');1
('источниками', 'упражнениями', 'мнению');1
('упражнениями', 'мнению', 'н');1
('мнению', 'н', 'вяткиной');1
('н', 'вяткиной', 'доступные');1
('вяткиной', 'доступные', 'онлайн');1
('корпуса', 'английского', 'языка');1
('метаться', 'корпусом', 'разными');1
('английского', 'языка', 'других');1
('языка', 'других', 'языков');1
('других', 'языков', 'содержат');1
('языков', 'содержат', 'инструкций');1
('содержат', 'инструкций', 'использованию');1
('инструкций', 'использованию', 'обучения');1
('корпусом', 'разными', 'источниками');1
('вынужден', 'метаться', 'корпусом');1
('диссертация', 'е', 'шоу');1
('весны', 'г', 'переместилась');1
('е', 'шоу', 'сайта');1
('шоу', 'сайта', 'соса');1
('сайта', 'соса', 'находилась');1
('соса', 'находилась', 'вплоть');1
('находилась', 'вплоть', 'весны');1
('вплоть', 'весны', 'г');1
('г', 'переместилась', 'архив');1
('теме', 'вынужден', 'метаться');1
('переместилась', 'архив', 'университета');1
('архив', 'университета', 'бригама');1
('университета', 'бригама', 'янга');1
('бригама', 'янга', 'преподаватель');1
('янга', 'преподаватель', 'теме');1
('преподаватель', 'теме', 'вынужден');1
('обучения', 'ия', 'широкому');1
('революцию', 'методах', 'обучения');1
('лингвистика', 'которая', 'проходила');1
('открытого', 'доступа', 'рекомендациях');1
('использовании', 'цитировании', 'последующие');1
('цитировании', 'последующие', 'годы');1
('последующие', 'годы', 'будапештская');1
('годы', 'будапештская', 'инициатива');1
('будапештская', 'инициатива', 'получила');1
('инициатива', 'получила', 'развитие');1
('получила', 'развитие', 'многочисленных');1
('развитие', 'многочисленных', 'документах');1
('многочисленных', 'документах', 'оон');1
('документах', 'оон', 'юнеско');1
('оон', 'юнеско', 'например');1
('юнеско', 'например', 'рекомендациях');1
('например', 'рекомендациях', 'развитию');1
('рекомендациях', 'развитию', 'продвижению');1
('развитию', 'продвижению', 'открытого');1
('автора', 'использовании', 'цитировании');1
('имя', 'автора', 'использовании');1
('ссылке', 'имя', 'автора');1
('отсутствии', 'финансовых', 'правовых');1
('программное', 'обеспечение', 'использовать');1
('обеспечение', 'использовать', 'других');1
('использовать', 'других', 'законных');1
('других', 'законных', 'целей');1
('законных', 'целей', 'отсутствии');1
('целей', 'отсутствии', 'финансовых');1
('финансовых', 'правовых', 'технических');1
('обязательной', 'ссылке', 'имя');1
('правовых', 'технических', 'преград');1
('технических', 'преград', 'соблюдении');1
('преград', 'соблюдении', 'целостности');1
('соблюдении', 'целостности', 'работы');1
('целостности', 'работы', 'обязательной');1
('работы', 'обязательной', 'ссылке');1
('продвижению', 'открытого', 'доступа');1
('доступа', 'рекомендациях', 'открытой');1
('предсказанную', 'революцию', 'методах');1
('рекомендациях', 'открытой', 'науке');1
('д', 'исследования', 'касающиеся');1
('исследования', 'касающиеся', 'влияния');1
('касающиеся', 'влияния', 'открытого');1
('влияния', 'открытого', 'образования');1
('открытого', 'образования', 'изучение');1
('образования', 'изучение', 'преподавание');1
('изучение', 'преподавание', 'иностранных');1
('преподавание', 'иностранных', 'языков');1
('иностранных', 'языков', 'собраны');1
('языков', 'собраны', 'томе');1
('собраны', 'томе', 'находящемся');1
('томе', 'находящемся', 'открытом');1
('находящемся', 'открытом', 'доступе');1
('открытом', 'доступе', 'открытые');1
('доступе', 'открытые', 'образовательные');1
('т', 'д', 'исследования');1
('оор', 'т', 'д');1
('использования', 'оор', 'т');1
('сфере', 'высшего', 'образования');1
('открытой', 'науке', 'работе');1
('науке', 'работе', 'открытыми');1
('работе', 'открытыми', 'образовательными');1
('образовательными', 'ресурсами', 'оор');1
('ресурсами', 'оор', 'сфере');1
('оор', 'сфере', 'высшего');1
('высшего', 'образования', 'открытых');1
('практик', 'использования', 'оор');1
('образования', 'открытых', 'образовательных');1
('открытых', 'образовательных', 'ресурсах');1
('образовательных', 'ресурсах', 'рекомендациях');1
('ресурсах', 'рекомендациях', 'развитию');1
('рекомендациях', 'развитию', 'практик');1
('развитию', 'практик', 'использования');1
('данные', 'программное', 'обеспечение');1
('вводить', 'данные', 'программное');1
('указателей', 'вводить', 'данные');1
('составления', 'указателей', 'вводить');1
('движения', 'считается', 'майкл');1
('считается', 'майкл', 'стерн');1
('майкл', 'стерн', 'харт');1
('стерн', 'харт', 'изобретатель');1
('харт', 'изобретатель', 'электронных');1
('изобретатель', 'электронных', 'книг');1
('электронных', 'книг', 'основатель');1
('книг', 'основатель', 'проекта');1
('основатель', 'проекта', 'гутенберг');1
('проекта', 'гутенберг', 'е');1
('гутенберг', 'е', 'годы');1
('е', 'годы', 'прошлого');1
('годы', 'прошлого', 'века');1
('прошлого', 'века', 'хх');1
('века', 'хх', 'веке');1
('этого', 'движения', 'считается');1
('инициатором', 'этого', 'движения');1
('информацию', 'инициатором', 'этого');1
('развитие', 'интернета', 'информационного');1
('контексте', 'парадигмы', 'открытых');1
('парадигмы', 'открытых', 'образовательных');1
('образовательных', 'ресурсов', 'коган');1
('ресурсов', 'коган', 'введение');1
('коган', 'введение', 'развитие');1
('введение', 'развитие', 'интернета');1
('интернета', 'информационного', 'общества');1
('науку', 'информацию', 'инициатором');1
('информационного', 'общества', 'привело');1
('общества', 'привело', 'появлению');1
('привело', 'появлению', 'важного');1
('появлению', 'важного', 'тренда');1
('важного', 'тренда', 'открытое');1
('тренда', 'открытое', 'образование');1
('хх', 'веке', 'тренд');1
('веке', 'тренд', 'задала');1
('тренд', 'задала', 'будапештская');1
('распечатывать', 'находить', 'присоединять');1
('которые', 'можно', 'читать');1
('можно', 'читать', 'разгружать');1
('читать', 'разгружать', 'копировать');1
('разгружать', 'копировать', 'распространять');1
('копировать', 'распространять', 'распечатывать');1
('распространять', 'распечатывать', 'находить');1
('находить', 'присоединять', 'полным');1
('публикации', 'интернете', 'которые');1
('присоединять', 'полным', 'текстам');1
('полным', 'текстам', 'соответствующих');1
('текстам', 'соответствующих', 'статей');1
('соответствующих', 'статей', 'использовать');1
('статей', 'использовать', 'составления');1
('использовать', 'составления', 'указателей');1
('интернете', 'которые', 'можно');1
('всех', 'публикации', 'интернете');1
('задала', 'будапештская', 'инициатива');1
('присоединились', 'тысячи', 'организаций');1
('будапештская', 'инициатива', 'открытый');1
('инициатива', 'открытый', 'доступ');1
('открытый', 'доступ', 'которой');1
('доступ', 'которой', 'тех');1
('которой', 'тех', 'присоединились');1
('тех', 'присоединились', 'тысячи');1
('тысячи', 'организаций', 'этом');1
('открытые', 'всех', 'публикации');1
('организаций', 'этом', 'документе');1
('этом', 'документе', 'открытый');1
('документе', 'открытый', 'доступ');1
('открытый', 'доступ', 'определялся');1
('доступ', 'определялся', 'открытые');1
('определялся', 'открытые', 'всех');1
('открытые', 'образовательные', 'ресурсы');1
('образовательные', 'ресурсы', 'обладают');1
('ресурсы', 'обладают', 'рядом');1
('лет', 'материале', 'публикаций');1
('частичное', 'воспроизведение', 'повторение');1
('воспроизведение', 'повторение', 'классических');1
('повторение', 'классических', 'работ');1
('классических', 'работ', 'новых');1
('работ', 'новых', 'условиях');1
('новых', 'условиях', 'другими');1
('условиях', 'другими', 'категориями');1
('другими', 'категориями', 'обучающихся');1
('категориями', 'обучающихся', 'следует');1
('обучающихся', 'следует', 'заметить');1
('следует', 'заметить', 'авторы');1
('заметить', 'авторы', 'соответствии');1
('авторы', 'соответствии', 'принципами');1
('соответствии', 'принципами', 'открытой');1
('принципами', 'открытой', 'науки');1
('направленных', 'частичное', 'воспроизведение');1
('исследований', 'направленных', 'частичное');1
('отсутствие', 'исследований', 'направленных');1
('монографий', 'материалах', 'авторитетных');1
('публикаций', 'авторитетных', 'рецензируемых');1
('авторитетных', 'рецензируемых', 'англоязычных');1
('рецензируемых', 'англоязычных', 'журналах');1
('англоязычных', 'журналах', 'глав');1
('журналах', 'глав', 'монографий');1
('глав', 'монографий', 'материалах');1
('материалах', 'авторитетных', 'конференций');1
('полное', 'отсутствие', 'исследований');1
('авторитетных', 'конференций', 'болтон');1
('конференций', 'болтон', 'н');1
('болтон', 'н', 'вяткина');1
('н', 'вяткина', 'обнаружили');1
('вяткина', 'обнаружили', 'полное');1
('обнаружили', 'полное', 'отсутствие');1
('открытой', 'науки', 'разместили');1
('науки', 'разместили', 'информацию');1
('разместили', 'информацию', 'всех');1
('ия', 'показал', 'мета');1
('использования', 'корпусной', 'лингводидактики');1
('обучении', 'ия', 'несмотря');1
('ия', 'несмотря', 'эффективность');1
('несмотря', 'эффективность', 'использования');1
('эффективность', 'использования', 'подходов');1
('обучении', 'ия', 'показал');1
('показал', 'мета', 'анализ');1
('оор', 'широкого', 'использования');1
('мета', 'анализ', 'проведенный');1
('анализ', 'проведенный', 'болтоном');1
('проведенный', 'болтоном', 'коббом');1
('болтоном', 'коббом', 'давно');1
('коббом', 'давно', 'предсказанную');1
('давно', 'предсказанную', 'революцию');1
('широкого', 'использования', 'корпусной');1
('концепции', 'оор', 'широкого');1
('информацию', 'всех', 'отобранных');1
('онлайн', 'репозитории', 'инструментов');1
('всех', 'отобранных', 'анализа');1
('отобранных', 'анализа', 'публикациях');1
('анализа', 'публикациях', 'открытом');1
('публикациях', 'открытом', 'доступе');1
('открытом', 'доступе', 'онлайн');1
('доступе', 'онлайн', 'репозитории');1
('репозитории', 'инструментов', 'материалов');1
('важность', 'концепции', 'оор');1
('инструментов', 'материалов', 'исследований');1
('материалов', 'исследований', 'области');1
('исследований', 'области', 'иностранных');1
('области', 'иностранных', 'языков');1
('иностранных', 'языков', 'важность');1
('языков', 'важность', 'концепции');1
('материале', 'публикаций', 'авторитетных');1
('последние', 'лет', 'материале');1
('обладают', 'рядом', 'характеристик');1
('лингвистики', 'последние', 'лет');1
('список', 'характеристик', 'понятия');1
('характеристик', 'понятия', 'открытость');1
('понятия', 'открытость', 'пунктов');1
('открытость', 'пунктов', 'обзор');1
('пунктов', 'обзор', 'исследований');1
('обзор', 'исследований', 'принципов');1
('исследований', 'принципов', 'характеристик');1
('принципов', 'характеристик', 'оор');1
('характеристик', 'оор', 'можно');1
('оор', 'можно', 'найти');1
('можно', 'найти', 'статье');1
('найти', 'статье', 'космас');1
('статье', 'космас', 'коллегами');1
('космас', 'коллегами', 'одна');1
('коллегами', 'одна', 'характеристик');1
('дополняют', 'список', 'характеристик');1
('исследователи', 'дополняют', 'список');1
('ограничениями', 'исследователи', 'дополняют');1
('доступ', 'право', 'использование');1
('рядом', 'характеристик', 'важнейшими');1
('характеристик', 'важнейшими', 'которых');1
('важнейшими', 'которых', 'являются');1
('которых', 'являются', 'бесплатный');1
('являются', 'бесплатный', 'доступ');1
('бесплатный', 'доступ', 'право');1
('право', 'использование', 'адаптацию');1
('незначительными', 'ограничениями', 'исследователи');1
('использование', 'адаптацию', 'распространение');1
('адаптацию', 'распространение', 'третьими');1
('распространение', 'третьими', 'лицами');1
('третьими', 'лицами', 'ограничений');1
('лицами', 'ограничений', 'незначительными');1
('ограничений', 'незначительными', 'ограничениями');1
('одна', 'характеристик', 'открытой');1
('характеристик', 'открытой', 'науки');1
('открытой', 'науки', 'прозрачность');1
('например', 'анализируя', 'тенденции');1
('корпусной', 'лингвистики', 'говорят');1
('лингвистики', 'говорят', 'кризисе');1
('говорят', 'кризисе', 'воспроизводимости');1
('кризисе', 'воспроизводимости', 'см');1
('воспроизводимости', 'см', 'например');1
('см', 'например', 'анализируя');1
('анализируя', 'тенденции', 'развития');1
('области', 'прикладной', 'корпусной');1
('тенденции', 'развития', 'исследований');1
('развития', 'исследований', 'области');1
('исследований', 'области', 'обучения');1
('области', 'обучения', 'ия');1
('ия', 'использованием', 'подходов');1
('корпусной', 'лингвистики', 'последние');1
('прикладной', 'корпусной', 'лингвистики');1
('специалисты', 'области', 'прикладной');1
('науки', 'прозрачность', 'контроль');1
('целях', 'усиления', 'надежности');1
('прозрачность', 'контроль', 'критический');1
('контроль', 'критический', 'анализ');1
('критический', 'анализ', 'воспроизводимость');1
('анализ', 'воспроизводимость', 'результатов');1
('воспроизводимость', 'результатов', 'целях');1
('результатов', 'целях', 'усиления');1
('усиления', 'надежности', 'точности');1
('общество', 'специалисты', 'области');1
('надежности', 'точности', 'научных');1
('точности', 'научных', 'результатов');1
('научных', 'результатов', 'воздействия');1
('результатов', 'воздействия', 'науки');1
('воздействия', 'науки', 'общество');1
('науки', 'общество', 'специалисты');1
('деятельности', 'окончания', 'обучения');1
('окончания', 'обучения', 'ленко');1
('обучения', 'ленко', 'шиманска');1
('магистерской', 'программы', 'прикладной');1
('общедоступные', 'корпуса', 'корпусные');1
('корпуса', 'корпусные', 'инструменты');1
('корпусные', 'инструменты', 'находящиеся');1
('инструменты', 'находящиеся', 'открытом');1
('открытом', 'доступе', 'апробация');1
('доступе', 'апробация', 'курса');1
('курса', 'описана', 'ленко');1
('описана', 'ленко', 'шиманска');1
('ленко', 'шиманска', 'статьях');1
('шиманска', 'статьях', 'серии');1
('статьях', 'серии', 'вебинаров');1
('серии', 'вебинаров', 'честь');1
('вебинаров', 'честь', 'летия');1
('честь', 'летия', 'основания');1
('летия', 'основания', 'магистерской');1
('изучаются', 'общедоступные', 'корпуса');1
('важно', 'изучаются', 'общедоступные');1
('подхода', 'важно', 'изучаются');1
('родному', 'языку', 'развитие');1
('корпуса', 'применение', 'корпусных');1
('применение', 'корпусных', 'подходов');1
('корпусных', 'подходов', 'обучении');1
('подходов', 'обучении', 'иностранным');1
('обучении', 'иностранным', 'родному');1
('иностранным', 'родному', 'языку');1
('языку', 'развитие', 'навыка');1
('корпусного', 'подхода', 'важно');1
('развитие', 'навыка', 'создания');1
('навыка', 'создания', 'учебных');1
('создания', 'учебных', 'материалов');1
('учебных', 'материалов', 'основе');1
('материалов', 'основе', 'корпусного');1
('основе', 'корпусного', 'подхода');1
('основания', 'магистерской', 'программы');1
('программы', 'прикладной', 'лингвистике');1
('ленко', 'шиманска', 'считает');1
('прикладной', 'лингвистике', 'университета');1
('байбера', 'скотта', 'т');1
('скотта', 'т', 'макэнери');1
('т', 'макэнери', 'ю');1
('макэнери', 'ю', 'ромер');1
('ю', 'ромер', 'дэвис');1
('ромер', 'дэвис', 'р');1
('дэвис', 'р', 'реппен');1
('р', 'реппен', 'др');1
('реппен', 'др', 'вебинары');1
('др', 'вебинары', 'проходили');1
('вебинары', 'проходили', 'еженедельно');1
('проходили', 'еженедельно', 'апреля');1
('еженедельно', 'апреля', 'сентябрь');1
('апреля', 'сентябрь', 'г');1
('сентябрь', 'г', 'недели');1
('д', 'байбера', 'скотта');1
('ученых', 'д', 'байбера');1
('известных', 'ученых', 'д');1
('программы', 'организовали', 'серию');1
('лингвистике', 'университета', 'сан');1
('университета', 'сан', 'паолу');1
('сан', 'паолу', 'бразилия');1
('паолу', 'бразилия', 'руководители');1
('бразилия', 'руководители', 'программы');1
('руководители', 'программы', 'организовали');1
('организовали', 'серию', 'вебинаров');1
('всемирно', 'известных', 'ученых');1
('серию', 'вебинаров', 'корпусной');1
('вебинаров', 'корпусной', 'лингвистике');1
('корпусной', 'лингвистике', 'пригласив');1
('лингвистике', 'пригласив', 'участия');1
('пригласив', 'участия', 'всемирно');1
('участия', 'всемирно', 'известных');1
('анализ', 'корпуса', 'применение');1
('корпус', 'анализ', 'корпуса');1
('концепциями', 'корпус', 'анализ');1
('базовыми', 'концепциями', 'корпус');1
('частный', 'онлайн', 'курс');1
('онлайн', 'курс', 'разработан');1
('курс', 'разработан', 'п');1
('разработан', 'п', 'кроссвейтом');1
('п', 'кроссвейтом', 'университете');1
('кроссвейтом', 'университете', 'квинсленда');1
('университете', 'квинсленда', 'размещен');1
('квинсленда', 'размещен', 'платформе');1
('размещен', 'платформе', 'целью');1
('платформе', 'целью', 'является');1
('целью', 'является', 'развитие');1
('является', 'развитие', 'навыков');1
('развитие', 'навыков', 'академического');1
('навыков', 'академического', 'письма');1
('академического', 'письма', 'прямым');1
('маленький', 'частный', 'онлайн');1
('категории', 'маленький', 'частный');1
('относится', 'категории', 'маленький');1
('позволяет', 'освоить', 'базовые');1
('пользоваться', 'существующими', 'корпусами');1
('существующими', 'корпусами', 'русского');1
('корпусами', 'русского', 'английского');1
('русского', 'английского', 'языков');1
('английского', 'языков', 'позволяет');1
('языков', 'позволяет', 'освоить');1
('освоить', 'базовые', 'методы');1
('курс', 'относится', 'категории');1
('базовые', 'методы', 'корпусного');1
('методы', 'корпусного', 'преподавания');1
('корпусного', 'преподавания', 'повседневной');1
('преподавания', 'повседневной', 'работе');1
('повседневной', 'работе', 'курс');1
('работе', 'курс', 'относится');1
('письма', 'прямым', 'обращением');1
('прямым', 'обращением', 'корпусу');1
('обращением', 'корпусу', 'задания');1
('доступе', 'сайте', 'университета');1
('шиманска', 'студентов', 'варшавского');1
('студентов', 'варшавского', 'университета');1
('варшавского', 'университета', 'находится');1
('университета', 'находится', 'свободном');1
('находится', 'свободном', 'доступе');1
('свободном', 'доступе', 'сайте');1
('сайте', 'университета', 'целью');1
('разработанный', 'ленко', 'шиманска');1
('университета', 'целью', 'курса');1
('целью', 'курса', 'является');1
('курса', 'является', 'знакомство');1
('является', 'знакомство', 'участников');1
('знакомство', 'участников', 'базовыми');1
('участников', 'базовыми', 'концепциями');1
('ленко', 'шиманска', 'студентов');1
('курс', 'разработанный', 'ленко');1
('корпусу', 'задания', 'разработаны');1
('корпусов', 'апробация', 'курса');1
('задания', 'разработаны', 'основе');1
('разработаны', 'основе', 'открытого');1
('основе', 'открытого', 'корпуса');1
('открытого', 'корпуса', 'коллекции');1
('корпуса', 'коллекции', 'корпусов');1
('коллекции', 'корпусов', 'апробация');1
('курса', 'описана', 'статье');1
('включить', 'курс', 'разработанный');1
('описана', 'статье', 'эту');1
('статье', 'эту', 'группу');1
('эту', 'группу', 'ресурсов');1
('группу', 'ресурсов', 'можно');1
('ресурсов', 'можно', 'включить');1
('можно', 'включить', 'курс');1
('г', 'недели', 'интенсива');1
('недели', 'интенсива', 'августе');1
('интенсива', 'августе', 'сентября');1
('кроссвейт', 'л', 'антони');1
('собраны', 'презентации', 'автора');1
('презентации', 'автора', 'ряде');1
('автора', 'ряде', 'международных');1
('ряде', 'международных', 'конференций');1
('международных', 'конференций', 'корпусной');1
('конференций', 'корпусной', 'лингвистике');1
('корпусной', 'лингвистике', 'например');1
('лингвистике', 'например', 'др');1
('например', 'др', 'развернутое');1
('др', 'развернутое', 'описание');1
('развернутое', 'описание', 'вебинаров');1
('описание', 'вебинаров', 'презентации');1
('вебинаров', 'презентации', 'докладчиков');1
('презентации', 'докладчиков', 'размещены');1
('докладчиков', 'размещены', 'сайте');1
('кроссвейта', 'собраны', 'презентации');1
('п', 'кроссвейта', 'собраны');1
('канале', 'п', 'кроссвейта');1
('корпусного', 'менеджера', 'функционал');1
('антони', 'последний', 'познакомил');1
('последний', 'познакомил', 'новой');1
('познакомил', 'новой', 'версией');1
('новой', 'версией', 'своего');1
('версией', 'своего', 'корпусного');1
('своего', 'корпусного', 'менеджера');1
('менеджера', 'функционал', 'которого');1
('доступны', 'канале', 'п');1
('функционал', 'которого', 'существенно');1
('которого', 'существенно', 'расширен');1
('существенно', 'расширен', 'сравнению');1
('расширен', 'сравнению', 'версией');1
('сравнению', 'версией', 'записи');1
('версией', 'записи', 'вебинаров');1
('размещены', 'сайте', 'университета');1
('сайте', 'университета', 'квинсленда');1
('университета', 'квинсленда', 'анонсы');1
('некоторых', 'других', 'известных');1
('добровольского', 'постнауке', 'д');1
('постнауке', 'д', 'бузаджи');1
('лингводидактика', 'контексте', 'парадигмы');1
('бузаджи', 'п', 'захарова');1
('п', 'захарова', 'некоторых');1
('захарова', 'некоторых', 'других');1
('других', 'известных', 'исследователей');1
('плунгяна', 'д', 'добровольского');1
('известных', 'исследователей', 'видеозаписи');1
('исследователей', 'видеозаписи', 'заседаний');1
('видеозаписи', 'заседаний', 'конференции');1
('заседаний', 'конференции', 'корпусная');1
('конференции', 'корпусная', 'лингвистика');1
('корпусная', 'лингвистика', 'которая');1
('д', 'добровольского', 'постнауке');1
('беседы', 'плунгяна', 'д');1
('квинсленда', 'анонсы', 'предстоящих');1
('таких', 'группах', 'фейсбуке');1
('анонсы', 'предстоящих', 'событий');1
('предстоящих', 'событий', 'публикуются');1
('событий', 'публикуются', 'социальных');1
('публикуются', 'социальных', 'сетях');1
('социальных', 'сетях', 'таких');1
('сетях', 'таких', 'группах');1
('группах', 'фейсбуке', 'русскоязычном');1
('лекции', 'беседы', 'плунгяна');1
('фейсбуке', 'русскоязычном', 'сегменте');1
('сегменте', 'интернета', 'корпусной');1
('интернета', 'корпусной', 'лингвистике');1
('корпусной', 'лингвистике', 'посвящены');1
('лингвистике', 'посвящены', 'лекции');1
('посвящены', 'лекции', 'беседы');1
('л', 'антони', 'последний');1
('п', 'кроссвейт', 'л');1
('августе', 'сентября', 'течение');1
('болтон', 'п', 'кроссвейт');1
('последнюю', 'версию', 'корпусного');1
('версию', 'корпусного', 'менеджера');1
('корпусного', 'менеджера', 'которая');1
('менеджера', 'которая', 'момент');1
('которая', 'момент', 'была');1
('момент', 'была', 'свободном');1
('была', 'свободном', 'доступе');1
('свободном', 'доступе', 'записи');1
('доступе', 'записи', 'вебинаров');1
('доступны', 'канале', 'странице');1
('канале', 'странице', 'кафедры');1
('странице', 'кафедры', 'размещены');1
('кафедры', 'размещены', 'презентации');1
('размещены', 'презентации', 'докладчиков');1
('презентации', 'докладчиков', 'осенью');1
('представил', 'последнюю', 'версию');1
('скотт', 'представил', 'последнюю');1
('например', 'скотт', 'представил');1
('использованию', 'новых', 'программных');1
('сентября', 'течение', 'которых');1
('течение', 'которых', 'проводилось');1
('которых', 'проводилось', 'мастер');1
('проводилось', 'мастер', 'классов');1
('мастер', 'классов', 'использованию');1
('классов', 'использованию', 'новых');1
('новых', 'программных', 'продуктов');1
('программ', 'например', 'скотт');1
('программных', 'продуктов', 'новых');1
('продуктов', 'новых', 'версий');1
('новых', 'версий', 'уже');1
('версий', 'уже', 'известных');1
('уже', 'известных', 'программ');1
('известных', 'программ', 'например');1
('докладчиков', 'осенью', 'г');1
('осенью', 'г', 'эту');1
('г', 'эту', 'инициативу');1
('лингвистики', 'разработки', 'программного');1
('вебинар', 'докладчиками', 'были');1
('докладчиками', 'были', 'крупные');1
('были', 'крупные', 'исследователи');1
('крупные', 'исследователи', 'области');1
('исследователи', 'области', 'корпусной');1
('корпусной', 'лингвистики', 'разработки');1
('разработки', 'программного', 'обеспечения');1
('г', 'состоялся', 'вебинар');1
('программного', 'обеспечения', 'франкенберг');1
('обеспечения', 'франкенберг', 'гарсия');1
('франкенберг', 'гарсия', 'ленко');1
('гарсия', 'ленко', 'шиманска');1
('ленко', 'шиманска', 'болтон');1
('шиманска', 'болтон', 'п');1
('состоялся', 'вебинар', 'докладчиками');1
('апрель', 'г', 'состоялся');1
('эту', 'инициативу', 'продолжили');1
('языков', 'культур', 'университета');1
('инициативу', 'продолжили', 'вебинары');1
('продолжили', 'вебинары', 'организованные');1
('вебинары', 'организованные', 'базе');1
('организованные', 'базе', 'школы');1
('базе', 'школы', 'языков');1
('школы', 'языков', 'культур');1
('культур', 'университета', 'квинсленда');1
('октября', 'апрель', 'г');1
('университета', 'квинсленда', 'австралия');1
('квинсленда', 'австралия', 'теме');1
('австралия', 'теме', 'вебинары');1
('теме', 'вебинары', 'проходили');1
('вебинары', 'проходили', 'октября');1
('проходили', 'октября', 'апрель');1
('учит', 'пользоваться', 'существующими');1
('лингвистики', 'учит', 'пользоваться');1
('корпусной', 'лингвистики', 'учит');1
('ресурсов', 'повышения', 'квалификации');1
('коллекции', 'моок', 'курсы');1
('моок', 'курсы', 'записи');1
('курсы', 'записи', 'вебинаров');1
('записи', 'вебинаров', 'организованные');1
('вебинаров', 'организованные', 'ведущими');1
('организованные', 'ведущими', 'центрами');1
('ведущими', 'центрами', 'корпусной');1
('центрами', 'корпусной', 'лингвистике');1
('корпусной', 'лингвистике', 'начнем');1
('лингвистике', 'начнем', 'обзора');1
('начнем', 'обзора', 'видеоресурсов');1
('обзора', 'видеоресурсов', 'корпусной');1
('видеоресурсов', 'корпусной', 'лингвистике');1
('корпусной', 'лингвистике', 'доступных');1
('лингвистике', 'доступных', 'запросу');1
('рассмотрим', 'коллекции', 'моок');1
('лингвистики', 'рассмотрим', 'коллекции');1
('корпусной', 'лингвистики', 'рассмотрим');1
('ресурсов', 'находящихся', 'свободном');1
('квалификации', 'кл', 'есть');1
('кл', 'есть', 'целый');1
('есть', 'целый', 'ряд');1
('целый', 'ряд', 'образовательных');1
('ряд', 'образовательных', 'ресурсов');1
('образовательных', 'ресурсов', 'находящихся');1
('находящихся', 'свободном', 'открытом');1
('самообразования', 'области', 'корпусной');1
('свободном', 'открытом', 'доступе');1
('открытом', 'доступе', 'которые');1
('доступе', 'которые', 'можно');1
('которые', 'можно', 'использовать');1
('можно', 'использовать', 'самообразования');1
('использовать', 'самообразования', 'области');1
('доступных', 'запросу', 'выдает');1
('запросу', 'выдает', 'целый');1
('выдает', 'целый', 'ряд');1
('элен', 'фолл', 'выложила');1
('последние', 'года', 'уже');1
('года', 'уже', 'роликов');1
('уже', 'роликов', 'продолжительностью');1
('роликов', 'продолжительностью', 'мин');1
('продолжительностью', 'мин', 'элен');1
('мин', 'элен', 'фолл');1
('фолл', 'выложила', 'роликов');1
('своем', 'канале', 'последние');1
('выложила', 'роликов', 'наиболее');1
('роликов', 'наиболее', 'популярными');1
('наиболее', 'популярными', 'набравшими');1
('популярными', 'набравшими', 'год');1
('набравшими', 'год', 'просмотров');1
('год', 'просмотров', 'являются');1
('канале', 'последние', 'года');1
('разместил', 'своем', 'канале');1
('целый', 'ряд', 'ссылок');1
('которых', 'последовательно', 'объясняются');1
('ряд', 'ссылок', 'отдельные');1
('ссылок', 'отдельные', 'ролики');1
('отдельные', 'ролики', 'целые');1
('ролики', 'целые', 'серии');1
('целые', 'серии', 'которых');1
('серии', 'которых', 'последовательно');1
('последовательно', 'объясняются', 'основы');1
('иабдунан', 'разместил', 'своем');1
('объясняются', 'основы', 'этой');1
('основы', 'этой', 'дисциплины');1
('этой', 'дисциплины', 'например');1
('дисциплины', 'например', 'яссин');1
('например', 'яссин', 'иабдунан');1
('яссин', 'иабдунан', 'разместил');1
('повышения', 'квалификации', 'кл');1
('образовательных', 'ресурсов', 'повышения');1
('являются', 'ролики', 'освоению');1
('обзор', 'открытых', 'образовательных');1
('успешно', 'интегрировать', 'подходы');1
('интегрировать', 'подходы', 'кл');1
('подходы', 'кл', 'собственную');1
('кл', 'собственную', 'педагогическую');1
('собственную', 'педагогическую', 'практику');1
('педагогическую', 'практику', 'исследователь');1
('практику', 'исследователь', 'предполагает');1
('исследователь', 'предполагает', 'ситуация');1
('предполагает', 'ситуация', 'улучшится');1
('ситуация', 'улучшится', 'студенты');1
('улучшится', 'студенты', 'будут');1
('студенты', 'будут', 'изучать');1
('будут', 'изучать', 'возможности');1
('изучать', 'возможности', 'корпусной');1
('возможности', 'корпусной', 'лингвистики');1
('могли', 'успешно', 'интегрировать');1
('ия', 'могли', 'успешно');1
('преподаватели', 'ия', 'могли');1
('использованию', 'корпусов', 'подходов');1
('шиманска', 'считает', 'элективного');1
('считает', 'элективного', 'односеместрового');1
('элективного', 'односеместрового', 'специального');1
('односеместрового', 'специального', 'курса');1
('специального', 'курса', 'использованию');1
('курса', 'использованию', 'корпусов');1
('корпусов', 'подходов', 'кл');1
('будущие', 'преподаватели', 'ия');1
('подходов', 'кл', 'обучении');1
('кл', 'обучении', 'ия');1
('обучении', 'ия', 'недостаточно');1
