Words;Frequencies;Ranks;Logarithm of Frequencies;Logarithm of ranks
должно;1;1238;0.0;3.092720644684099
способствовать;1;1239;0.0;3.0930713063760633
применению;1;1240;0.0;3.093421685162235
некоторым;1;1241;0.0;3.0937717814987296
аналогом;1;1242;0.0;3.0941215958405612
размещенные;1;1243;0.0;3.0944711286416444
результаты;1;1244;0.0;3.0948203803547996
своевольные;1;1245;0.0;3.0951693514317546
смыслы;1;1246;0.0;3.0955180423231505
направленного;1;1247;0.0;3.0958664534785423
изменений;1;1248;0.0;3.096214585346405
значении;1;1249;0.0;3.0965624383741353
употреблении;1;1250;0.0;3.096910013008056
лексем;1;1251;0.0;3.0972573096934197
протяжении;1;1252;0.0;3.0976043288744104
вв;1;1253;0.0;3.09795107099415
выполненный;1;1254;0.0;3.0982975364946976
добрушиной;1;1255;0.0;3.0986437258170567
даниель;1;1256;0.0;3.098989639401177
гг;1;1257;0.0;3.0993352776859573
представления;1;1258;0.0;3.0996806411092495
ближе;1;1259;0.0;3.100025730107862
формату;1;1260;0.0;3.1003705451175625
презентаций;1;1261;0.0;3.1007150865730817
докладов;1;1262;0.0;3.101059354908115
плану;1;1263;0.0;3.1014033505553305
детский;1;1264;0.0;3.101747073946366
раздел;1;1265;0.0;3.1020905255118367
путеводителем;1;1266;0.0;3.102433705681336
детей;1;1267;0.0;3.102776614883441
бесплатным;1;1268;0.0;3.1031192535457137
курсом;1;1269;0.0;3.1034616220947044
работать;1;1270;0.0;3.103803720955957
разнообразными;1;1271;0.0;3.104145550554008
игровых;1;1272;0.0;3.104487111312395
младших;1;1273;0.0;3.1048284036536553
серьезных;1;1274;0.0;3.105169427999331
олимпиадных;1;1275;0.0;3.1055101847699738
задач;1;1276;0.0;3.105850674385143
летних;1;1277;0.0;3.106190897263415
подростков;1;1278;0.0;3.106530853822381
серией;1;1279;0.0;3.106870544478654
игр;1;1280;0.0;3.107209969647868
информативным;1;1281;0.0;3.107549129744686
блогом;1;1282;0.0;3.1078880251827985
выводы;1;1283;0.0;3.1082266563749283
всемерно;1;1284;0.0;3.1085650237328344
поддерживаемый;1;1285;0.0;3.1089031276673134
помочь;1;1286;0.0;3.1092409685882028
внедрению;1;1287;0.0;3.1095785469043866
методов;1;1288;0.0;3.1099158630237933
повседневную;1;1289;0.0;3.1102529173534026
строгом;1;1290;0.0;3.110589710299249
смысле;1;1291;0.0;3.11092624226642
характеристиками;1;1292;0.0;3.111262513659065
описанными;1;1293;0.0;3.1115985248803937
литературе;1;1294;0.0;3.111934276332681
свободный;1;1295;0.0;3.11226976841727
ценными;1;1296;0.0;3.112605001534574
инструментами;1;1297;0.0;3.1129399760840797
повысить;1;1298;0.0;3.11327469246435
профессиональный;1;1299;0.0;3.1136091510730277
уровень;1;1300;0.0;3.1139433523068365
понять;1;1301;0.0;3.114277296561586
разрабатывать;1;1302;0.0;3.1146109842321725
вопросов;1;1303;0.0;3.1149444157125843
идей;1;1304;0.0;3.115277591395901
высказанных;1;1305;0.0;3.1156105116742996
предложений;1;1306;0.0;3.1159431769390546
привлекательная;1;1307;0.0;3.116275587580544
привязке;1;1308;0.0;3.1166077439882485
определенному;1;1309;0.0;3.1169396465507555
реализована;1;1310;0.0;3.117271295655764
рассмотренных;1;1311;0.0;3.117602691690084
языкового;1;1312;0.0;3.117933835039641
ресурсного;1;1313;0.0;3.118264726089479
центра;1;1314;0.0;3.1185953652237615
канзасского;1;1315;0.0;3.1189257528257763
устному;1;1316;0.0;3.1192558892779365
компоненту;1;1317;0.0;3.1195857749617835
планах;1;1318;0.0;3.119915410257991
каждому;1;1319;0.0;3.120244795546365
видеофрагменту;1;1320;0.0;3.1205739312058496
двух;1;1321;0.0;3.120902817614527
случаях;1;1322;0.0;3.121231455149621
содержатся;1;1323;0.0;3.1215598441875008
созданные;1;1324;0.0;3.121887985103681
задачи;1;1325;0.0;3.122215878272826
категорией;1;1326;0.0;3.122543524068754
том;1;1327;0.0;3.122870922864435
эффективнее;1;1328;0.0;3.1231980750319983
целесообразнее;1;1329;0.0;3.1235249809427317
страничный;1;1330;0.0;3.123851640967086
полноценного;1;1331;0.0;3.124178055474675
объемом;1;1332;0.0;3.1245042248342823
десятки;1;1333;0.0;3.1248301494138593
страниц;1;1334;0.0;3.12515582958053
недооценивается;1;1335;0.0;3.1254812657005937
основной;1;1336;0.0;3.1258064581395266
учебник;1;1337;0.0;3.126131407261984
источник;1;1338;0.0;3.1264561134318036
анализируют;1;1339;0.0;3.1267805770120085
используемые;1;1340;0.0;3.1271047983648073
ими;1;1341;0.0;3.1274287778515983
учебники;1;1342;0.0;3.1277525158329733
доказательно;1;1343;0.0;3.128076012668715
критикуют;1;1344;0.0;3.128399268717806
аутентичных;1;1345;0.0;3.1287222843384264
разговорных;1;1346;0.0;3.129045059887958
речевых;1;1347;0.0;3.1293675957229854
образцов;1;1348;0.0;3.1296898921993006
возможностей;1;1349;0.0;3.130011949671904
исследовательской;1;1350;0.0;3.130333768495006
самостоятельной;1;1351;0.0;3.1306553490220304
далее;1;1352;0.0;3.1309766916056168
указания;1;1353;0.0;3.1312977965976225
крайней;1;1354;0.0;3.131618664349125
мере;1;1355;0.0;3.131939295210424
явно;1;1356;0.0;3.132259689531044
каком;1;1357;0.0;3.132579847659737
каких;1;1358;0.0;3.1328997699444825
раскрываются;1;1359;0.0;3.133219456732494
учебнике;1;1360;0.0;3.133538908370217
разработка;1;1361;0.0;3.1338581252033344
изучения;1;1362;0.0;3.134177107576766
учебника;1;1363;0.0;3.1344958558346736
весьма;1;1364;0.0;3.13481437032046
эффективной;1;1365;0.0;3.1351326513767748
привести;1;1366;0.0;3.1354506993455136
ряду;1;1367;0.0;3.135768514567822
дополнения;1;1368;0.0;3.136086097384097
учебнику;1;1369;0.0;3.1364034481339895
модели;1;1370;0.0;3.1367205671564067
реализованной;1;1371;0.0;3.137037454789512
создателями;1;1372;0.0;3.1373541113707324
легко;1;1373;0.0;3.1376705372367546
интегрированы;1;1374;0.0;3.1379867327235313
пятиминуток;1;1375;0.0;3.138302698166281
прохождении;1;1376;0.0;3.138618433899492
самых;1;1377;0.0;3.138933940256923
обеспечивая;1;1378;0.0;3.139249217571607
самым;1;1379;0.0;3.1395642661758494
необходимую;1;1380;0.0;3.139879086401236
гибкость;1;1381;0.0;3.140193678578631
увеличивая;1;1382;0.0;3.1405080430381793
вероятность;1;1383;0.0;3.1408221801093106
знакомые;1;1384;0.0;3.141136090120739
начнут;1;1385;0.0;3.141449773400467
собственной;1;1386;0.0;3.141763230275788
наконец;1;1387;0.0;3.1420764610732843
совершенно;1;1388;0.0;3.142389466118836
очевидно;1;1389;0.0;3.1427022457376155
создание;1;1390;0.0;3.143014800254095
качественных;1;1391;0.0;3.143327129992046
трудоемкий;1;1392;0.0;3.1436392352745433
процесс;1;1393;0.0;3.1439511164239633
вовлечения;1;1394;0.0;3.1442627737619904
педагогов;1;1395;0.0;3.144574207609616
заслуживает;1;1396;0.0;3.144885418287142
всяческого;1;1397;0.0;3.1451964061141817
внимания;1;1398;0.0;3.1455071714096623
внедрения;1;1399;0.0;3.1458177144918276
заведениях;1;1400;0.0;3.1461280356782377
особенно;1;1401;0.0;3.146438135285774
российские;1;1402;0.0;3.1467480136306394
стандарты;1;1403;0.0;3.1470576710283598
уделяют;1;1404;0.0;3.147367107793786
первостепенное;1;1405;0.0;3.147676324241098
